meta,id,tweet,sentiment,emotion
meta,20650,Calling a ugly girl ugly is not harassment but a fact itni hi self respect hai to ut patang harkate band karo aur    ,neutral,others
meta,20763,     SA    atm  Good luck my brother on your n   ,positive,joy
meta,62, WADRAAAA NO TO BAS JAMEEN LI HAIKISANO KO PAISA NAHI DIYAAB JI NE FILM INDUSTRY NO 1 TAK PAHUNCHAYI    ,negative,others
meta,2266,  Beast Uske perosnal problem h 20 khelna  50 over khelne me difference h Agr whi wc me perform nhi kr pata   ,neutral,others
meta,38789,         Akshay kumar is best for dhoom 4,neutral,others
meta,35871,  outtalented   995 Tbh she is not telling them to do or not to do anythingshe just found it disrespect   ,negative,others
meta,23212, Sir Namaskaar Aap ko aur aapke mantri mandal ke sabhi members ko bahut bahut badhaiMain aapke saa   ,positive,joy
meta,34843,  Ali  zay  Dost ho ya parinda usse azaad chordo agr lot kr aya to tmhara hai or agr nahi aya to kabhi tmhara tha hi nahi  zayw ,neutral,others
meta,40308, Saab ye Mahathagbandhan walon Ka internet band hua kya  There is no chatting in their WhatsApp group haain ,neutral,joy
meta,35225, M bhi woman hi hu for ur kind information  Aur decently answer kiya hota toh mujhe itna kuch na k   ,neutral,disgust
meta,17868,Teko kya problem hai bhai hijab say yahi to problem hi bjp ki bhakto ki hamare mazhab may neeji cheezo may tang ada    ,neutral,disgust
meta,15042, I love this  Everyone I know is getting precious Kutto art I love themes like this though,positive,joy
meta,19325,  GREAT TIMES WITH GREAT PEOPLE TONIGHT The Rab  Friday Night  Karaoke and  VideoDanceParty 4  ,positive,joy
meta,40571, So dangerous bacho ke pass aisi dangerous cheze nhi rkhi chiye aur na hi unhe dikhani chiye kaisa baap h,positive,disgust
meta,15727, App ko Bhut dher sari subhkamnaye Mam you are my all time favorite minister ,positive,joy
meta,44184,  Congratulations Sir   The moment is finally here  ModiSarkar2  ModiSwearingIn Proud Mother Of ,positive,joy
meta,13699,  You may recall that injuring of 15 people by direct firing from LEAS in Parachinar was denied all together initiallyThe ,negative,others
meta,28334,   captain  YeahCoz he is the reason India will loose world cup ,negative,others
meta,20444,  My Eid selfies are already ugly I can feel it,negative,others
meta,43099, No one takes you seriously swineIndia dont need your views Kahi aur to bhav milega nhi tuje chutiyeFuck off,negative,anger
meta,28606, You are better than yesterday pal,positive,others
meta,19915,Book your summer appointments with Aj  ajnailcx  THERE WILL BE NO PEDICURE SERVICES  link is in the bio   Wil   ,neutral,others
meta,13664,  cnbcawaaz    Awaaz Nice information,neutral,others
meta,18704, Ba  sh  aR   Kahni aik or k chakar main to nahi  dekhna pehly waly se bhi na jao ,negative,fear
meta,20581,   We Youths Of Bharat Are Always with You  Didi,positive,joy
meta,36180,Panama Rani kbhi Dil mein KhoufEKhuda aya hy    ,neutral,others
meta,13939,   boy  of  bhai   chalega bhaibajrangi bhaijaan hum sab dost 30 rupees mein dekhe thebajrangi bhaijaan k ,neutral,others
meta,20246,    Ye jehadi sale Desh Ko bantne k liye ghum rahe harami d   ,negative,disgust
meta,40481,   To fir kala pani ki saja kyun Hui angrejo ke chatukar hote to Congress ke neta hote,negative,others
meta,23042,   BAE   good to see u back to Vada Pav,positive,joy
meta,15686,  Best spy Master visionary gen  true patriot  Allah darjaat buland kreAmeen  ,positive,joy
meta,11762,   Ind  Ye Hindutva Bhagwa Aatankwaadi Terrorist jaahil kutte hain inke munh nahi lagna but   ,neutral,anger
meta,20742,   Ind  Jab tak    Nehru family bankar rahega tabtak Desh   ka namon   ,neutral,others
meta,9000, Abki bar 370 35A NRC bill Rohangiyas bhagao Family planning  Hm 2 hamare 2 Ye kam bht jaruri hai   ,positive,others
meta,15675, He  Arey madam scooty ko break se rokte hai pairo se nahi  She  Papa ki pariyan    ,neutral,others
meta,41423,  Tum jaise log sirf WhatsApp twitter ki dunia me jeete ho  kabhi hmne bhi Dange de   ,negative,others
meta,28888, Yahi hai Congress Party kee YogyataCongress Party mein Gandhis ke bagair koi bhi candidate Party Adhyaksh ke kabil nahi ,negative,sadness
meta,30769, Yadi dhara 370 35 A par Kuch Nahi Kiya to bahut a66a Nahi Hoga 2024 BJP ke liy RajyaSabha me bahumat Bhi Nahi hai,neutral,others
meta,16516, Saalo chutyiuo mere ghar ki nahi Poorey Area ki light nahi haiIt is 340 in night and no power supply yetGandu,negative,anger
meta,26553, JAJAJAJAJA yo  Yo no fui la que mande la carita de ponqu  por el negrita fum  gate los sentimientos mijaaa,neutral,others
meta,5190, Pakhtoon   BunnyTheRabbit   mahdi     Me  Saifayy   rang  Apun qaid he nahi hua,neutral,surprise
meta,22948,  Rajasthan ki Janta se badla lena shuru ho chuka hai 2 Ghante se Electricity nahi hai,neutral,sadness
meta,954, Absolutely right But in the history of independent India inclusion  secularism were talked about but nev    ,neutral,others
meta,11095,Part1Vote ke din kitne hain chan bhar bhi nahi jo jina parega wohi Jindagi Age badhte hue Peeche chalne lagi    ,positive,others
meta,37917,   sir Hamare bharat ki shan badhane k liye aap bilkul sahi haiAapki personality me   ,positive,joy
meta,31265, Sir Jabtak Dharmendra pradhan Odisha me he BJP me koi v badlao nehi ayegaAaj Odisha me BJP ka ese   ,negative,sadness
meta,12218,  Kamine bohot maar khayega tuKhana nahi khatam hua tha its just jab Tak hum free hote   ,neutral,others
meta,43919,  Dilliwasiyon ko kisaan Karz mafi ka lobh Nahi dikha Sakta to ye chaalMetro aur buses k   ,neutral,others
meta,16078,  Shadyantra tumse koi sikhe  Modi Ko jeeta diya  Yadav or Muslim ke Naam par  kabt   ,negative,others
meta,14567,     G7 12215 ME AGAIN gayi alwar se nikalne ke bad,neutral,others
meta,31506, Sharma bevkoof nhi wo log dhoorat hote hain jo smaj ke lie hanikarak hain   ,negative,sadness
meta,43656, bhaarh me jaaye hen e pedaishi begerat Zaleel ho rahe hen Afg ne b Mu kaala ker diya in kaYe   ,negative,disgust
meta,27214, Sab farzi h  5 saal me BPSC ka result nikaala hVacancy ke Naam pe sbse piche hKoi standard Ni h   ,negative,sadness
meta,27296, Jeise tum bhi nhi hue  Haar kya hoti h vo dikh rha h  5 saal h tumare pass kya pta kutte ki puch   ,negative,others
meta,1845,  Swami ji karmo ka fal jaroor milta hai chinta na KareApne acche karm kiye apna dha   ,positive,joy
meta,22021, Sir mera Taras farmer chory ho gaya jisko 6 days ho gay kisi ne ripot tak nhi likhi h animals ko w   ,negative,sadness
meta,25816, Achcha hain janaab social media pe nahi hain warna neutrals se khoob gaali padti saala ladkibaaz ,negative,disgust
meta,18855, Ye chor buddah Kyu chup chap nehi rehrakta hei rss walo buddah ko gaand maaro jail me rahkebhi khu   ,negative,anger
meta,856, Sara masla is hi bande ki wajh se hai  yehi fasad ki jar hai  is ko team nhe chalane ati  In palyers ka aps men hasd hai,neutral,sadness
meta,28331,Bilkul Sahi bole ratnesh bhai chor chor mousere bhai TheOfficialSBI inhone to replye dena bhi munasibh nahi samjha   ,negative,sadness
meta,11744,   sarna   Hume Chaiye Purush Ayog We Want Mens Right Mens Right are Human RightsJis din Mens Right ke k ,neutral,others
meta,24262,  I don   depend on people too much because I  m tired of being disappointed,neutral,others
meta,12426,   swati No ones asking ur approvalReality will one day slap u all to shameful oblivionhttpst ,negative,sadness
meta,1669,  Chutiye ke lodo mna kisne kiya hai orgasm karne ko  karo na bhosdi walo agar orgasm nhi ho   ,negative,anger
meta,24053,  rinky   Mai ne b unfollow kar diya returnJiska shoutout yeh thread Mai Kiya tumne ,positive,others
meta,19350,  Haan  Aamir ne aise hi reject nahi ki movie  saale ne  Shah bhai ka Naam age Kiyaf   ,negative,sadness
meta,12156,Sehri o aftaar No one can serve like  KarachiMa sha Allah  Karachiites always perform their role as eldersAlla   ,positive,joy
meta,32373,   Superb yar tera bhi koi jabab nahi,positive,joy
meta,27580, En police wale bhe apne aukat kamjoor musalman aur dalit per he dekhate haiPer na jane enko bhagwa gu   ,neutral,others
meta,11136,why is my brain suddenly playing koi pathar se na maray mere diwane ko what is this bakwas,neutral,sadness
meta,11440,Bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc   ,negative,others
meta,36447,Teacher Class me koi Tiffin nhi khye gh  Piche seat wale harami bche   ,neutral,others
meta,18800,    Even the person sharing it knows it is fake not only this v   ,negative,others
meta,24145, Jaan chor dey tv waley is bachey keeI can   believe you guys using this child for ratingsShame on u all,negative,disgust
meta,18982,Tangled Kittu bahut badmaash haiKoi faayeda nahi iska mba karkePaisa duba di sabBahut badmaash ladki haiKha   ,negative,sadness
meta,26391,  Nothing better to start the Year by meeting People on for a Jalebi  Fafda Breakfast Treat   ,positive,joy
meta,30508,   Chhidvada par hardik badhai or subhkamnaye Jarur aap jald se jald Atithi vidvano krapa drasti kare ek ye hi ,positive,joy
meta,3859,Ham sab aaj bahut khus hai aaj pm narendra modi ji dusari bar pm ka sapath lege ve apane imandari or bahumukhi vika   ,positive,joy
meta,16228,   09 Her whatcha thinking about  Me uhh haha its nothin My brain KLINGON IN GERUDO GARB  GANONWORF,neutral,others
meta,26505, Good morning my almighty  papa ji   Plz bless me more sewa sumiran parmarth ka b    ,positive,joy
meta,15897, I always say bachpan se  Hence proved ,neutral,others
meta,38677, janamdin ki dhero subhkamnaye sir  A very Happy birthday to you  ,neutral,others
meta,2257, Many thanks for your kind wishes Lallu ji,positive,joy
meta,2829,  LISAA Indias first ever stereoscopic 3D horror film written and directed by Raju Viswanath  Dont miss this amazing e ,neutral,others
meta,10850,Ye kya tareeqa hai  Ye kahan ka insaaf hai  Kashmir mein zulm kr kr k thakay nahi ho tm log jo ab India k andr n   ,negative,sadness
meta,13346,Heartiest greetings and   Chowkidar Imandar MODI ji for your latest achievement and may god bless you sir,positive,joy
meta,33966,   UnlockYourInnerPower  Good evening guru g Bless us for Sewa Simran and Parmarth Make us perfect Dh ,positive,joy
meta,30271,  Behn ji rehndo Hame hamare haal pe chod do Jinhe apne samaaj ki galtiya hi nhi dikhti Woh dusro k   ,negative,sadness
meta,24230,  Tere jaise nikamme saara din modi ko gaaliya hi bakte ho kaam dhanda kuch krna nahi aur   ,negative,disgust
meta,2341,  Sharma4 tu sharif ladki ho ke aisa copy paste karti hai ye koi bhi femalelady ko shobha nahi deta aur    ,negative,disgust
meta,8850, Respected Madam Woman and child DepartmentI wish you and I very happyMai Apki Jeet ko Dekhane ke li   ,positive,joy
meta,5388,  Carmen22 We thank Google Ok ke sanalwam one step at the time phela mna im not a troll i just want us to gt    ,positive,joy
meta,9406, Hamare ilaqe mein to Ayub or Zia k bad koi naya hospital nei banaJo hain unki bhi halat khasta hi   ,negative,sadness
meta,13001,Hahahaha Iss chutiye ne apna hi jhand kar diya yahaan Saale jo search karoge wahi suggestions in form of ads aay    ,negative,disgust
meta,41851, Kuch bhi kar lo bhaiya Congress party ki sarkar aayegi chahe jitna Mata lagalo Sarkar Congress ki aayegi   ,neutral,others
meta,4405,   Good Morning SirMy Self PSSAINI from Krishi Jagran Monthly  in Hindi Punjabi Gujarati Marathi Kanna ,positive,others
meta,7100,   Bhai ye bt sb ko smjhne ki zrurt hK aisa Jo b krte h unko religion ka g   ,neutral,others
meta,34321,We all admire you as a poet  aapki saral aur sateek kavitaon k liyeRemember Supreme court or any court gives   ,positive,joy
meta,42150, Are waah Aacha lga dkh kr  Waise hi humlogo ko Pakistan ke log se problem nhi bus aatankwadi se hai,neutral,others
meta,22765, Hindu to AAP bhi hai sir Sharm se doob MRO or hate message failane band kro ye ghatna ab purani ho chuki hai,negative,disgust
meta,44368, Good morning my sweet sweet papa  ji   Plz bless me  my family more sewa sumiran parmar   ,negative,others
meta,35337,Lag raha hai Papu Gandu chor hai par mohar lag gai hai ki uska baap bhi chor tha   ,negative,disgust
meta,30607, Lo bhai yeh Pappu hai ki manta he nahiPhir comedy suru kar diya isneAre bhai Pappu ab bhi nahi sa   ,neutral,others
meta,20375,   09155 I think I deserve a good time,positive,others
meta,17127,Raste pe ghunghru bandh ke mujra karega to bhi koi dekhega bhi nahi  ,negative,others
meta,18758,  As we paid tatkal fair but the coach looks really ugly and fan no response how we sleep without fan from dindugal to ch ,negative,sadness
meta,22400, PM himself OBC n President DalitSach me hamare desh ke media par lanat hai jo jodne ki bajay todne ka kam karta hai,neutral,disgust
meta,27778, Jo log honhar hote hai sawal unhi se to kiye ja sakte haiaur desh ki media ye bakhub hi janti haiWo s   ,neutral,others
meta,1099, Akatowari Yo carbonada menos mal a mis hijos les gusta o me tiran la chala jajajajajaja,neutral,others
meta,26602, Thopna ke koi sawal hi nhi bnta are har desh ki ek matr bhasa hai to hmare desh ki bhi kyu na ho aur wo hin   ,positive,others
meta,25651,  ntrash Im almost certainly a dont know you lol oh wellIll like to TRY and get to know Nichi better but Im shy haha,neutral,others
meta,14306,Congress to usi din Amethi haar gyi this jab usne ek aisi Mahila ko campaign ka leader bnaya tha jise Bharat k Poor    ,negative,sadness
meta,22774,   Nesamani is enough to distract ourselves from sadness We love  Nesamani until sun dies  Pray  for  Neasamani  ,positive,joy
meta,32039, Agar ye bat sach hai to bjp aur   dono ko khaskar   ko dub kar marna chahiye o is    ,negative,disgust
meta,15004,     singh   THORe Sir aap sabse ache father ho jo aapke pass etn   ,positive,others
meta,29756, WorldVictoriousSaint America ke Shri Anderson ki Bhavishyavani Bharat ke Dehat ka ek Dharmik vyakti Ek Manav Ek    ,neutral,others
meta,22074, Koi pareshani nahi behan  Yaha ABHIVYAKTI KI AZAADI he  Kyu Ki Gandhi ji se bade Hamare   ,positive,joy
meta,43305,  A lesbian love story that breaks the typical  ladkaladki  binary on Delhi stage  Times of India   ,neutral,others
meta,25630,   Teri gaand kyu jali Ohh perpetrators teri biradri k upper caste hindu hai   ,negative,anger
meta,35224,  Delhi  Nahi bhai national president kaa kaam us se accha koi nahi sambhaal payega bjp mein fi   ,positive,others
meta,12816,  Koi v yaisa lamha nahi hai Jisme mere tu hota nahi h  KYYS4OnVootWithPaNiAsMaNan    ,positive,others
meta,11998,Good Morning IndiaShubh Suprabhat BharatFriends Wishes You All A Happy Sunday  Vande Mataram  India ,neutral,joy
meta,28739, Abe atankviadi ki jaat  Bakwas baand kaar apna aur mandir ke jaakar chakkar kaat  Tere guru ne do   ,negative,disgust
meta,17164, Thank you so much for making it possible to be a part of thisYou safed me and so die they ,positive,joy
meta,16490,Many many happy returns of the day my life my better half my lifeline  Happy Birthday jann  thnxx allot jann me   ,positive,joy
meta,26197,Still supporting pakistanWe are with you   54 Tum jeeto yaa haaroon hamain tum sy pyar hain  PAKvWI,positive,joy
meta,16362,   Ayush bhai aap Befiker hoker acche se sojaoAapka channel fir se wapas aajayega,positive,others
meta,18924,   Bhnchod  sale ye bhe tere trha marengy hram zado,negative,anger
meta,26750,As salam u walaikum Guyz Mai aap sabse maafi chahugi jinka jane anjane maine dil dukhaya ho is ramzan k pak m    ,neutral,others
meta,11931,  malvika ji bahut din aap dikhevery nice shanndar tajgeegood afternoon  ,positive,joy
meta,824,  Wishing my bro  a very happy birthdayMany more hits on the way together  THANKYOU for giving music to so ,positive,joy
meta,44640,Masuko kung mag laag koPero kung naa ra sad kos balay wala lang it  s like im not even there,neutral,others
meta,8603, Chutiye zahil tere kejriwal ne to saniko ko bahaut bar gali diya aur unke prakaram ka saboot manga p    ,negative,disgust
meta,14993, War Games is one of the best Doctor Who stories ever btw That  s a hill I will gladly die on I ha   ,neutral,others
meta,21355,Dont marry your best friend Qki tum dono ne ek dusre ko bigada h Or fr dono mill kr apne baccho ko b bigad doge,neutral,others
meta,30102,All the very best dostAaap agay badho mai apke saath hoonhttpst ,positive,joy
meta,27225,  4 is best km kharcha full charcha,positive,others
meta,10653,  My life  My choices  My mistakes  My lesson  Not your business ,negative,others
meta,21640,  Giri  Jaise bjp ke leader bhadkau bayan nahi dete  Bat bat pe Pakistan bhejte hai giriraj Si   ,negative,sadness
meta,26444,It  s not a Mets game without Karen  hope you are on the mend and feeling better each day  We  ll be h   ,positive,others
meta,1367,Itne dost lekin koi sakun nahiTransactional dostiDamn  I think i just came up with something,positive,others
meta,25083, Sisodiya ji bhi ravish kumar ki tarah hote ja rahe hain  apne vichar rakhne ke chakkar me nazron se girt   ,neutral,others
meta,16926,  ind   sharma Hum tumhari tarah sadko par nikal kar chillate nahin pagalo ki tarah Tum saale chh    ,negative,disgust
meta,26655,  Cassper D  Nyovest ladies  This screenshot from the  MoveForMeMusicVideo is my public service for the year done  You  re ,neutral,others
meta,7699, Jcb  RCBgirl  CB  CHUTIYA BANAO   Nahi Vishwas nahi ho raha click here  check   ,negative,sadness
meta,13574,    54 Na na na  Sarfaraz ko hasee a gaee ke ye goray tu 250 saal pehle hi ameer hoa   ,neutral,others
meta,24752, Godi media ki yehi pukar hai Jap jap ke modi mala bech diye iman hai Na ki khud ki ijjat na ki d    ,negative,others
meta,19873,  MLAgk Yeh nahi dikh raha  roz teachers aur students ka kya haalkiya hua hai  Saturday ko red alert tha   ,neutral,others
meta,22575,  gadkari Sirjee Wishing you a very Happy Birthday may you be blessed Long and Healthy life along with infinit   ,positive,joy
meta,34930,Jumma tul vida tomorrow Gonna wear my best new clothes some sassy makeup and my fav gold earrings Tmi I know,neutral,joy
meta,12341, mahoday apko bhadhai  Apko awagat karana hai ki train no 14216 ganga gomati lko se prayag raj jane w   ,neutral,others
meta,14224, sirf NOTA hi kyun yahaan to votes ko bhi misunderstand kiyaa Hain EVM machine ne  vote kisi ko bhi daalo jaataa ek hi jagah hain,negative,sadness
meta,42214, Modi ji i am the biggest fan of uLekin pichle 45 salo m India itni berojgari kb nhi huiDear modi j   ,positive,others
meta,9285,Srf 1 day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara  lucky sis like u in my life  ,positive,others
meta,22118,   Jo Hindu jagah de rahe hai woh bewakuf hai kal ko ye log yahi namaj kare   ,negative,others
meta,11702, inko itna goli maro ki ye madharchod apne app ko Hindu k rkhwal smjhne ki bhul na krepahle madharchod   ,negative,anger
meta,23999,  Humor Jaane se pehle Congress President ko gaali dena mat bhulna kya pata kal woh president ho na ho ,negative,others
meta,38117, Sarkar on    ,neutral,others
meta,16013,  woods1   7 Humetta i love your style of football ,positive,joy
meta,20651, Allah na karay Hum laayen World Cup q k 92 k World Cup ko Awaam Bhugat rahi Hy,negative,fear
meta,15315,Ye log toh apne se jyda creative hai bc ye meme use hi nhi kiya humne kabhi   ,negative,surprise
meta,27535, Cricket khel nahi sakte Comedy ke Judge ban nahi sakte Chunav jeet nahi sakte Rahul Jeet nahi sakt   ,negative,others
meta,40592,  Ye kaise ke musalman the jo inko roke nhiiman ki kami haiaree iman hai to zindagi haimran   ,negative,others
meta,15304,  Wo baat thek hai but puppy wala clip dhek bilawal andar room mai akela nhi jayega bs,neutral,others
meta,30925, Tum logoun k aaqa mulk nhi chla rahe bus ye aik gham tum logoun ki raatoun ki neendein haram ker     ,negative,others
meta,12775,  By the grace of Allah today marks 111 years of KhilafateAhmadiyya  KhilafatDay Mubarak to all Ahmadi Muslims around the wo ,positive,joy
meta,26544,   urdu Tu isky bary main soch phir isko tere khan ne kahan bejha tha jo iska yeh hal kar di   ,neutral,others
meta,7906, Madam Abhi tak samajh me nahi aaya   ki itani badi haar ka Karan AAP jayese social media per activ   ,neutral,others
meta,26301,Keshav pata hai madhav Subah ka bhula agar sham ko ghar Wapas aa jaye to usse bhula nhi kehte Bhuna kehte hai M    ,neutral,others
meta,36918,   kaleem What the fuck is this  Is chote say bachay ko kiya sekhaa rahe hen  Emraan hashmi bana k rakh diya hai isko koi sharam ,negative,disgust
meta,7919, bhai shyd isi tweet par  ne block kia  ka baapu ji modi ji modi ji   ,neutral,others
meta,24505, mod ji ke saath 2 aapne bhi desh ke liye bahut badiya patrkarita ki hai sir aapko ni   ,positive,joy
meta,38919,        Atal adwa    ,neutral,others
meta,11712, DSSAgainstDowry Good Morning Papa  g Bless all of us with Maximum Sewa Simran Parmarth And Success In Life,positive,joy
meta,37440,Hon Auwal Muhammad yahaya Yaro Mai kyau family we really proud of you   ,positive,joy
meta,4092, I really love it  thanks my dear youre special too ,positive,joy
meta,22593, Not credible not authentic n always remeber cnn is fake its american jhoot chalta ap bhi jhoot sun k khush ho,negative,others
meta,15376, Btw maine pura article padha bit kise n lassi vikreta ko force nahi kiya ki ye particular cheeg mat   ,neutral,others
meta,26675,Bollywood teaches us that you should hold a   mug and stand in the balcony to feel goodKarke dekhaItn   ,positive,others
meta,28314,Ye bhajpa m l a hai to jo mann karega so karega ye nahi chalega  ,neutral,sadness
meta,15945,  Pakistani team least matches jeet k qualify krygi final k lye and world cup jeet k dunya ko surprise dygi  Wsy b Pak ,positive,others
meta,628,Boy kiya age hy tmhri  Girl 17 Boy be mineI LOVE YOU  Girl Im taken  Boy abhi tmhri umer hi   ,neutral,others
meta,28370,  22 crore ma se best 15 gye ho tum or 1 bhi   nam ki cheez nazar nhe ai amir or fakhar k elawa ksi ma thori si effor ,negative,sadness
meta,20157,   127 LA  Long time no see haha and we have a new SUPERHUMAN tour bus   Can   wait to see all of our NCTzens this weekend ,neutral,others
meta,28589,  RSS  Teri ma ki choot chinal randi chinal,negative,anger
meta,23899,   OUR BIGGEST VOICEBTS So show meIll show you   BTSatWembley   twt  ,neutral,others
meta,16443,I am so proud of you my brother Adnan Dhool you have nailed it with your vocals and the idea you have created Zulfi   ,positive,joy
meta,16441,       siddiqui      ,neutral,others
meta,21532,   g Ye ha  PTM ki haqeet  Jo log in k huq me bool rahe han wo Pakistan k dushman han WeStandWithPakArmy  PTMkoBANNkaro ,negative,others
meta,35543,Masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi hota   Kaafir premieres 15th June only o   ,neutral,others
meta,26223,Papa ki princess with half dp ko to wesay bhi koi nahi janta  ,neutral,others
meta,22595,  What a leaders  plz go and take some classes Of leadershipTumse na ho payegaSomewhere   ,negative,others
meta,19589,  soup TY BECH  im free now  finally  ,positive,joy
meta,38926, Ab app log ko  5year or kosna pade ga calo koi Nhi appna yeah kaam accha se kerna nahi to 2024 me Bhi   ,neutral,others
meta,19730, Modi ji toh jeet gaye lekin modi ji k aise aandhi me bhi  jeetane se rah gayeKaran bhagw   ,positive,others
meta,2396, I fully agree amitji but kaal aapki surat guj ki police ke 7 logo ne milke eak garib 45 lac ki chori ke   ,positive,others
meta,23230, Kal to cong ne media se interact krne bola aur aaj log social media par lage pade hain shame on u    ,neutral,disgust
meta,15009,  SORRY SIR bt AAP TO IS KHARAB LADKE SE BHI JYADA KHARAB HO  AAP TO BAAP HOKAR APNI BE   ,negative,sadness
meta,12813, o momta tolabaj jai sriram ek bar bol jai sriram tumharey sarey sonkt kat jayga kisi rohingya se s   ,neutral,others
meta,34261, you are servent of NETANIAHOWe love iran though we are sunni muslimwhole muslim world are with IRANYou are DAZZAL,positive,others
meta,22613, Har koi Hindu Musalman bad me hai Insaan pehle hai Achha Insan apne bachhon aur Beewi ko khush rakh   ,neutral,others
meta,14564, Movie choru seasion dekhu blacklist har episode ek movie ha,neutral,others
meta,41060, bhai sanjay apne teek kaha appki bad juwani jari rakhna kyun ki apka se log bahut help kiye BJP ko   ,neutral,others
meta,29081,  IT IS SHAMEFUL IF NARENDRA MODI IS NOT ABLE TO PUT MATTERS OF THE WOMENMUSLIMS  DOWNTRODDEN PEOPLE IN PARLIAMENT ,negative,disgust
meta,40804, Jai Shri Ganesha  Good Morning  ,neutral,others
meta,9860, Ghareeb haq halal kamany ghar se iss nahi nikala ke haram pe palnay walon ke zulm ka nishana banay  Gho   ,neutral,others
meta,39440,   shame on youKahi TU siyasat karna band kardo pmnl waloAur i   ,negative,disgust
meta,6061,  Ohhhh  I thought you meant a drama based on the movie  ALL GOOD ,neutral,joy
meta,15811, Governor sbye is ghareeb mulk ka pasia hakisi k baap ki jageer nahiapney personal expense pr kabhi itni khairat ki ha,neutral,others
meta,30278,CM yogi ki kanun vyavstha bhrast ho gyi hai Bjp ke sare neta bhrast hai choro ki shasn hai  ,negative,sadness
meta,3199, To goya yeh khabees yardstick bun gaya Pakistani hukmarano ki popularity aur azmat ka na a  aoozubillah,positive,others
meta,32782,  body hmmm what if we slept more me no we slept SO MUCH last night even more than usual  your tank is full  right ,positive,others
meta,25595,  Haan bhai uski maa ne barati hain  u know this kuttiya is just nothing if u met her maa ,negative,disgust
meta,35461, ae ye jo bi fangirl hai thoda km chipke bc  ,negative,others
meta,39088,Lol Aukaat  Jo kuch milega le lena Modi ki badaulat hu itni seats aayi h   ,neutral,others
meta,19001, iqrar ul hassan Happy birthday may u live happy life and live long because we need u we love u or allah pak hamy    ,positive,joy
meta,1161,   Rakhi pure drame baaj ha ha  No one but a big joker,negative,others
meta,23970,       af  teri maa chod    ,negative,anger
meta,28774,Happy New MonthMay this new month usher us into unending happiness and favour happynewmonth   ,positive,joy
meta,43764,   Andesh Dubey ko show me BilbaoGajab ka talent hai,positive,joy
meta,39991,   IN As the sun is about to sink in the sky puts up a fascinating show  Always amazing to witness sunsets as this  Taken in Chenn ,positive,joy
meta,19420, Sahi h sir Is jazbe ko kabhi kam hone nahi dena Is ladaai me hum bhi aapke sath h Social media ke jari   ,positive,others
meta,18007,Mujhe ek baat samajh me nahi ati ki sab kuch pata hote hue bhi aap virod nahi kerte ho jisse bjp apni manmani ker    ,neutral,others
meta,3036, World looks at you as a Rouge nation good for nothing ye hai tumhari AukatYour passport comes seco   ,negative,disgust
meta,44154, Kya dimag hai wagle ji ka Wah Did 100 people vote for   in the past  why    ,neutral,others
meta,23954,   Superse upper very good apt choice to succeed Irani Ek se badkar Ek Kahanse aathehain Bhai ee log,positive,others
meta,33760,Listening to  raanjhana  Sounds so good and fresh  How on earth ARR did not win national award for this film  The   ,positive,joy
meta,28228,sabhi deshwashiyo ko dher sari subhkamnayen desh ke sabhi rastrabhakto ko dher sari subhkamnaye rastra hit me    ,positive,joy
meta,45149,  mallik   Modi ji ne awas Yojana bhi bnayi hai  Kafi logon ne iska laab v Liya hai ,neutral,others
meta,9592,  6969   Hun Isliya we lost the match mujy lga players ki glti ha but unfortunately i m wrong dudee,neutral,sadness
meta,12894,   BEST  PHOTO Pic via    aquarius  ,neutral,others
meta,30543, Yeh to abi world cup ka start tha  Yeh to world Cup la rahai hai es bar Pakistan P    ,positive,others
meta,20120,  Haan  Good Night  Annnd you can call me tum aap kahne ki zarurat nhi ,neutral,others
meta,6203,Sad to read this  All cities in India see a rise in temp all thanks to rapid expansion of cities and cutting dow   ,neutral,others
meta,17999,   Surya Mam a huge fan  Have a biggest wish to meet you Staying in Pune only kabhi gareeb par kripa kardo  ,positive,joy
meta,25013,    20       Maro i hate you,neutral,disgust
meta,21955,   yuske Such a good song ,positive,joy
meta,7583, Ye jo peet rahe hai unke thopade pe likha hai vo BJP ke hai  Ya tujhey specially aa kar bataya hai   ,negative,others
meta,969,   Doston My New sad song Pyar ki Raah Kathin written by My big brother Shivendra Sugam  on   ,neutral,others
meta,37013,Tu to Chup he rah le kuta kahega Apne name ke Aage se Acharya hata le kute Saale    ,negative,sadness
meta,14850, Sidhu ji aapko ham bahut mante theCongress main jake ulte sedhe bayan Sekar khud apni mitti paleet kar li,neutral,others
meta,1747,Bhai  Modi ji ko jeetna hi tha  But now early waiting this epic advrtsmnt series  Mauka mauka   ,neutral,others
meta,15120, Tu sbse bda chatukar h sale kbhi kbhi akilesh Ka aam chusta h to kbhi sivpal Ka or kuch me BJP Ka aam    ,negative,disgust
meta,32704,Guys follow my friend   17 she is very sweet person Aapko acchi dost milegi  Koi follow back maat mangna F   ,neutral,others
meta,2260,  Me explaining My love for my Dog and how I Would die for him My dog  ,positive,joy
meta,12194,  dotani   ali8 khud ko Ahmed Shah ki aulaad smjhne walo apni dado ke tappa sunne ke bajae actual onbia   ,negative,others
